seed,hardware_transition,baseline_experiment_id,locked_experiment_id,baseline_pass,locked_pass,baseline_abort_reason,locked_abort_reason,locked_abort_reason_name,feature,metric,family,lane,bit,control_bit,scope,baseline_value_ps,locked_value_ps,delta_ps,baseline_abs_ps,locked_abs_ps,delta_abs_ps,baseline_sign,locked_sign,sign_flip,abs_improved,abs_worsened
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,-829,271,1100,829,271,-558,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,0,dqs_vs_dq_bit,-255,-660,-405,255,660,405,negative,negative,False,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,148,-307,-455,148,307,159,positive,negative,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,2,dqs_vs_dq_bit,-215,596,811,215,596,381,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,3,dqs_vs_dq_bit,-294,381,675,294,381,87,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,4,dqs_vs_dq_bit,-925,177,1102,925,177,-748,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,0,dqs_vs_dq_bit,-107,-135,-28,107,135,28,negative,negative,False,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,186,-31,-217,186,31,-155,positive,negative,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,2,dqs_vs_dq_bit,-217,471,688,217,471,254,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,3,dqs_vs_dq_bit,-419,543,962,419,543,124,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,-535,455,990,535,455,-80,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,0,dqs_vs_dq_bit,-336,-653,-317,336,653,317,negative,negative,False,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,1,dqs_vs_dq_bit,188,-197,-385,188,197,9,positive,negative,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,-311,454,765,311,454,143,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,3,dqs_vs_dq_bit,-429,650,1079,429,650,221,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,4,dqs_vs_dq_bit,-918,184,1102,918,184,-734,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,0,dqs_vs_dq_bit,-94,-222,-128,94,222,128,negative,negative,False,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,130,33,-97,130,33,-97,positive,positive,False,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,-301,708,1009,301,708,407,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,3,dqs_vs_dq_bit,-158,453,611,158,453,295,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,-471,536,1007,471,536,65,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,-122,-755,-633,122,755,633,negative,negative,False,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,56,-401,-457,56,401,345,positive,negative,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,2,dqs_vs_dq_bit,-123,592,715,123,592,469,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,3,dqs_vs_dq_bit,-383,287,670,383,287,-96,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,4,dqs_vs_dq_bit,-1020,82,1102,1020,82,-938,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,0,dqs_vs_dq_bit,-339,-747,-408,339,747,408,negative,negative,False,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,58,-289,-347,58,289,231,positive,negative,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,2,dqs_vs_dq_bit,-218,507,725,218,507,289,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,3,dqs_vs_dq_bit,-464,290,754,464,290,-174,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,-1012,88,1100,1012,88,-924,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,-288,-196,92,288,196,-92,negative,negative,False,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,1,dqs_vs_dq_bit,-13,234,247,13,234,221,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,-192,137,329,192,137,-55,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,3,dqs_vs_dq_bit,-599,216,815,599,216,-383,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,4,dqs_vs_dq_bit,-491,89,580,491,89,-402,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,0,dqs_vs_dq_bit,-191,64,255,191,64,-127,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,1,dqs_vs_dq_bit,-135,360,495,135,360,225,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,2,dqs_vs_dq_bit,-61,15,76,61,15,-46,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,3,dqs_vs_dq_bit,-375,435,810,375,435,60,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,4,dqs_vs_dq_bit,-245,219,464,245,219,-26,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,-208,-110,98,208,110,-98,negative,negative,False,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,-13,321,334,13,321,308,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,2,dqs_vs_dq_bit,-273,132,405,273,132,-141,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,3,dqs_vs_dq_bit,-689,262,951,689,262,-427,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,4,dqs_vs_dq_bit,-340,2,342,340,2,-338,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,0,dqs_vs_dq_bit,-244,-25,219,244,25,-219,negative,negative,False,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,1,dqs_vs_dq_bit,-225,232,457,225,232,7,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,2,dqs_vs_dq_bit,-52,71,123,52,71,19,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,3,dqs_vs_dq_bit,-293,344,637,293,344,51,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,4,dqs_vs_dq_bit,-477,308,785,477,308,-169,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,0,dqs_vs_dq_bit,-283,-197,86,283,197,-86,negative,negative,False,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,1,dqs_vs_dq_bit,-107,235,342,107,235,128,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,2,dqs_vs_dq_bit,-363,69,432,363,69,-294,negative,positive,True,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,3,dqs_vs_dq_bit,-332,446,778,332,446,114,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,4,dqs_vs_dq_bit,-399,-87,312,399,87,-312,negative,negative,False,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,0,dqs_vs_dq_bit,-196,201,397,196,201,5,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,1,dqs_vs_dq_bit,419,640,221,419,640,221,positive,positive,False,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,2,dqs_vs_dq_bit,78,15,-63,78,15,-63,positive,positive,False,True,False
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,3,dqs_vs_dq_bit,-216,298,514,216,298,82,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,4,dqs_vs_dq_bit,-107,263,370,107,263,156,negative,positive,True,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,0,dqs_vs_dq_bit,-278,-286,-8,278,286,8,negative,negative,False,False,True
41,fail_to_fail,baseline-no-lock-seed-41,cntvaluein3-skew-locked-seed-41,False,False,2,2,check_starting_data_search_exhausted,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,1,dqs_vs_dq_bit,-107,145,252,107,145,38,negative,positive,True,False,True
